adp[c],35
atp[c],-35
h[c],35
h2o[c],-35
pi[c],35
ala_L[c],-0.587929094
lys_L[c],-0.552717139
leu_L[c],-0.548692117
gly[c],-0.504294479
glu_L[c],-0.387401452
ser_L[c],-0.38585209
val_L[c],-0.385554323
arg_L[c],-0.380279898
thr_L[c],-0.378004154
asn_L[c],-0.323312883
ile_L[c],-0.319812655
gln_L[c],-0.319050964
asp_L[c],-0.261395512
pro_L[m],-0.237850082
phe_L[c],-0.170743308
tyr_L[c],-0.150140949
utp[c],-0.062967853
gtp[c],-0.05565305
trp_L[c],-0.039847484
glygn2[c],-0.034285851
ctp[c],-0.033247748
chsterol[r],-0.02902141
ocdcea[c],-0.02792794
xolest_hs[r],-0.024776959
pchol_hs[c],-0.022750078
datp[c],-0.019937388
dttp[c],-0.019922082
pe_hs[c],-0.018109059
dctp[c],-0.013380128
dgtp[c],-0.013350661
pa_hs[c],-0.010584898
sphmyln_hs[c],-0.01015802
hdca[c],-0.008246712
ps_hs[c],-0.00677026
pail_hs[c],-0.004987762
ocdca[c],-0.004933041
hdcea[c],-0.003296822
lpchol_hs[c],-0.002456478
mag_hs[c],-0.001447726
dag_hs[c],-0.001026376
clpn_hs[c],-0.000620751
