adp[c],35
atp[c],-35
h[c],35
h2o[c],-35
pi[c],35
ala_L[c],-0.587929094
lys_L[c],-0.552717139
leu_L[c],-0.548692117
gly[c],-0.504294479
glu_L[c],-0.387401452
ser_L[c],-0.38585209
val_L[c],-0.385554323
arg_L[c],-0.380279898
thr_L[c],-0.378004154
asn_L[c],-0.323312883
ile_L[c],-0.319812655
gln_L[c],-0.319050964
asp_L[c],-0.261395512
pro_L[m],-0.237850082
phe_L[c],-0.170743308
tyr_L[c],-0.150140949
utp[c],-0.062900926
gtp[c],-0.055593898
trp_L[c],-0.039847484
glygn2[c],-0.034249409
ctp[c],-0.03321241
chsterol[r],-0.028990564
ocdcea[c],-0.027898256
xolest_hs[r],-0.024750624
pchol_hs[c],-0.022725897
datp[c],-0.020951154
dttp[c],-0.020935069
pe_hs[c],-0.018089812
dctp[c],-0.014060473
dgtp[c],-0.014029508
pa_hs[c],-0.010573648
sphmyln_hs[c],-0.010147224
hdca[c],-0.008237946
ps_hs[c],-0.006763064
pail_hs[c],-0.00498246
ocdca[c],-0.004927797
hdcea[c],-0.003293318
lpchol_hs[c],-0.002453867
mag_hs[c],-0.001446187
dag_hs[c],-0.001025286
clpn_hs[c],-0.000620092
